Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),,,,,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Sleep duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms),Awake mid-sleeping duration (ms)
8/17/20,115,2437.951308,7819.967444,54,54,,,,,,,,0.716809958,9.3698349,0.233724609,11431,,,,,73099252,8309138,855675,,,,
8/18/20,57,1943.200524,3116.59368,13,13,,,,,,,,0.981390106,6.188263893,0.214146659,4803,,,,,74784637,2781073,61834,,,,
8/19/20,17,1825.767451,934.1882548,,,,,,,,,,0.61588137,3.622238159,0.256411284,1437,,,,,83958246,1181597,,,,,
8/20/20,30,1919.821281,1794.799611,10,10,,,,,,,,1.326772234,22.12990379,0.259562135,2644,,,,,77199781,2574816,,,,,
8/21/20,3,1769.177879,415.8423202,,,,,,,,,,1.867144433,7.105147362,0.253579199,701,,,,,79280695,343337,,,,,
8/22/20,4,1777.211203,643.8921568,,,,,,,,,,1.086074468,4.709839821,0.249445081,1078,,,,,74001073,461638,,,,,
8/23/20,45,1993.76844,2879.126415,2,2,,,,,,,,1.15494528,2.825876713,0.244065925,4067,,,,,77390929,3670194,,,,,
8/24/20,24,1902.75625,1560.7706,1,1,,,,,,,,1.533184672,19.87184334,0.334341198,2163,,,,,79187266,2320405,,,,,
8/25/20,41,1984.532524,2544.638237,9,9,,,,,,,,1.070095941,4.382907867,0.085906692,3540,,,,,81450295,2450357,478125,,,,
8/26/20,12,1793.262337,769.846849,,,,,,,,,,0.734342773,3.262696028,0.247605518,1171,,,,,84936939,700099,,,,,
8/27/20,53,2026.396899,3981.597483,31,31,,,,,,,,0.838365712,2.7150774,0.272459894,5486,,,,,76888479,2474634,741180,,,,
8/28/20,152,2620.661,8918.143076,42,42,,,,,,,,0.714020242,1.557763219,0.248202935,12782,,,,,64983615,10168592,1230714,,,,
8/29/20,6,1763.385378,659.9762558,,,,,,,,,,0.926710379,7.44157362,0.265105546,1071,,,,,81645525,257533,,,,,
8/30/20,9,1795.894548,685.4153119,,,,,,,,,,0.833863087,1.62130928,0.264763862,1108,,,,,77342264,739091,,,,,
8/31/20,106,2243.331994,7560.500045,52,52,,,,,,,,0.685273795,2.400000095,0.15303053,10088,,,,,69088893,5591898,783647,,,,
9/1/20,22,1918.207416,1301.284447,,,,,,,,,,0.743421746,4.484190941,0.277607679,1876,,,,,77254268,2550910,,,,,
9/2/20,72,2118.938812,4400.842061,18,18,,,,,,,,0.864761254,4.190951824,0.230483085,6204,,,,,71012104,5524343,,,,,
9/3/20,48,2024.412162,2702.56845,11,11,,,,,,,,0.889601442,7.84177494,0.244636282,4178,,,,,71908937,4124120,,,,,
9/4/20,110,2319.503465,6568.386974,37,37,,,,,,,,0.708305034,1.727452517,0.054089237,10145,,,,,68658788,8495305,,,,,
9/5/20,15,1858.206118,807.9679525,,,,,,,,,,0.448143907,2.51632762,0.251763374,1378,,,,,81427242,1662111,,,,,
9/6/20,8,1764.402693,536.3734623,,,,,,,,,,1.000333158,3.714086294,0.245016262,1024,,,,,83821692,272602,,,,,
9/7/20,110,2237.731737,6471.856784,28,28,,,,,,,,0.769370593,8.533698082,0.259222001,9215,,,,,70977624,7284017,,,,,
9/8/20,73,2169.408797,4980.800651,34,34,,,,,,,,0.802394802,2.33405447,0.090198398,7281,,,,,70714928,6135919,60055,,,,
9/9/20,96,2300.158538,6820.472283,46,46,,,,,,,,0.6470931,4.762616158,0.193086386,9216,,,,,74139773,4178854,1779083,,,,
9/10/20,113,2336.555558,7616.879862,54,54,,,,,,,,0.782891955,5.311535358,0.253579199,10664,,,,,68834909,8747896,,,,,
9/11/20,68,2124.945377,4345.171399,22,21,,,,,,,,0.766395261,1.932595372,0.269189954,6521,,,,,73068952,5613317,,,,,
9/12/20,19,1887.459318,1154.116575,,,,,,,,,,0.65767292,4.85375309,0.254071921,1948,,,,,80602408,2095438,,,,,
9/13/20,8,1805.813978,715.3787938,,,,,,,,,,0.689563296,1.859885573,0.246104613,1270,,,,,75582265,886027,,,,,
9/14/20,20,1841.160602,1145.486357,,,,,,,,,,0.822546128,2.848384619,0.253579199,1870,82.5,82.5,82.5,,79435335,1486759,,,,,
9/15/20,67,2130.093522,4378.040157,22,22,,,,,,,,0.673369931,3.460798264,0.112075798,6357,,,,,71547817,5827128,,,,,
9/16/20,66,2149.530297,4178.263498,4,4,,,,,,,,0.801157779,5.738610744,0.253579199,6321,,,,,71538493,6117449,,,,,
9/17/20,90,2214.10831,5816.425987,30,30,,,,,,,,0.579963096,1.830634475,0.159816533,8601,,,,,70623679,7082120,,,,,
9/18/20,103,2288.40125,6144.58836,64,64,,,,,,,,0.978253805,3.778120279,0.038271371,10319,,,,,71130688,8191889,,,,,
9/19/20,10,1873.955637,628.9665124,,,,,,,,,,1.751554783,5.453057766,0.2569381,1177,,,,,80515075,2001000,,,,,
9/20/20,5,1766.791322,417.6222991,,,,,,,,,,1.116607476,5.453057766,0.253579199,780,,,,,80442291,400206,,,,,
9/21/20,73,2139.353885,4687.486744,43,43,,,,,,,,0.697531631,3.449071407,0.247813389,7457,,,,,75980975,5965457,,,,,
9/22/20,67,2049.484826,4582.767959,45,45,,,,,,,,0.701369315,2.205222845,0.034333229,6799,,,,,78655834,4623015,,,,,
9/23/20,58,1994.525223,4015.579426,42,42,,,,,,,,0.746133426,1.734297633,0.302516103,6347,,,,,77387797,3802040,,,,,
9/24/20,65,2013.474729,4092.421888,42,42,,,,,,,,0.658175948,1.480778694,0.279625744,6440,,,,,73983767,4085102,,,,,
9/25/20,71,2130.105622,5212.426368,42,42,,,,,,,,0.716299639,1.51886785,0.265105546,7411,,,,,72822081,5689080,60984,,,,
9/26/20,8,1817.529185,590.527765,,,,,,,,,,0.863025294,2.861969709,0.260381073,1128,,,,,80639935,1158116,,,,,
9/27/20,18,1843.434774,1348.213019,9,9,,,,,,,,1.847784929,6.057667255,0.234218389,1947,,,,,82969691,1545088,,,,,
9/28/20,74,2117.097785,5308.158259,46,46,,,,,,,,0.723015325,1.764778256,0.265550315,7679,,,,,72064837,5196006,192797,,,,
9/29/20,73,2127.983781,5063.500288,45,45,,,,,,,,0.762685013,2.804484129,0.261330783,7341,,,,,76208049,5644911,66488,,,,
9/30/20,93,2316.220091,6292.884786,49,49,,,,,,,,0.670251733,1.579443455,0.235829517,9018,,,,,72447187,5843205,1219553,,,,
10/1/20,66,2133.459902,4021.163625,26,26,,,,,,,,0.856635954,12.49831009,0.036240891,6181,,,,,73114836,5877413,,,,,
10/2/20,107,2235.267799,6647.041768,43,43,,,,,,,,0.770822855,1.818974257,0.253579199,9853,,,,,71501477,7398198,,,,,
10/3/20,15,1878.990451,1049.709589,,,,,,,,,,0.632899146,1.909018636,0.253902197,1697,,,,,77369285,2068249,,,,,
10/4/20,4,1814.955419,480.7295394,,,,,,,,,,0.745693743,1.708242297,0.258057326,840,,,,,80903836,1119670,,,,,
10/5/20,73,2105.162085,4888.554854,49,49,,,,,,,,0.585103777,2.403904915,0.219734356,7278,,,,,77111420,5454706,,,,,
10/6/20,40,2103.447305,2096.333715,,,,,,,,,,1.236235588,5.042871475,0.136940554,3373,,,,,70279196,5428783,,,,,
10/7/20,27,1899.986022,1620.439114,,,,,,,,,,0.58151263,2.098465681,0.246107817,2590,,,,,74170448,2389835,,,,,
10/8/20,71,2039.029148,3912.756619,18,18,,,,,,,,0.587683022,1.742490649,0.265105546,5956,,,,,70344279,4466828,,,,,
10/9/20,127,2422.059152,9767.450551,82,81,,,,,,,,0.71962828,2.4316082,0.253364116,13285,,,,,66608969,9621021,228805,,,,
10/10/20,131,2437.393044,9094.486636,59,59,,,,,,,,0.857371715,2.08298707,0.265105546,12695,,,,,69047327,10415538,,,,,
10/11/20,106,2310.825096,5495.22122,13,13,,,,,,,,1.220584518,31.50039291,0.241426691,8566,,,,,53214077,8526851,,,,,
10/12/20,11,1832.843,606.011425,,,,,,,,,,0.766503046,3.470000029,0.023923419,1081,,,,,82019195,1386869,,,,,
10/13/20,8,1783.155812,553.7421592,,,,,,,,,,0.758710032,1.295275211,0.26319325,965,,,,,83722673,644653,,,,,
10/14/20,10,1783.897636,585.7247703,,,,,,,,,,0.537593114,1.672858238,0.254798234,1000,,,,,83284081,655736,,,,,
10/15/20,9,1817.62579,840.1101422,,,,,,,,,,1.067832869,2.980087996,0.265794247,1527,,,,,77912808,1000408,70216,,,,
10/16/20,13,1764.127969,801.4444984,,,,,,,,,,0.669115618,2.539144039,0.249467254,1290,,,,,81753943,360421,,,,,
10/17/20,24,1860.148463,1321.700152,,,,,,,,,,0.753414696,2.525733471,0.257086188,2231,,,,,67127584,1794752,,,,,
10/18/20,11,1752.579615,595.1660025,,,,,,,,,,1.032361127,4.087521553,0.257456541,1134,,,,,82248023,187914,,,,,
10/19/20,16,1841.935845,959.0902158,,,,,,,,,,1.374616641,5.203779697,0.288158178,1468,,,,,81125268,1522696,,,,,
10/20/20,7,1802.701575,487.0458454,,,,,,,,,,0.991855198,3.729775667,0.27055648,883,,,,,83917975,936625,,,,,
10/21/20,13,1774.873621,631.5409366,,,,,,,,,,0.902896044,2.079388857,0.249175161,1153,,,,,81915374,520936,,,,,
10/22/20,7,1749.076269,552.7418686,,,,,,,,,,0.740622091,3.354594231,0.279360741,967,,,,,83351894,135582,,,,,
10/23/20,2,1766.539938,406.0968711,,,,,,,,,,1.075278407,2.591480494,0.316178232,487,,,,,84571105,396450,,,,,
10/24/20,11,1811.614204,671.8590275,,,,,,,,,,0.611262907,1.133324623,0.263513297,1104,,,,,82400036,1069760,,,,,
10/25/20,3,1766.694376,212.2481325,,,,,,,,,,0.715909937,1.242168069,0.249005884,442,,,,,84247233,398556,,,,,
10/26/20,9,1776.484854,531.7457204,,,,,,,,,,1.071962739,4.201036453,0.235466763,676,80.30000305,80.30000305,80.30000305,,83949761,715056,,,,,
10/27/20,18,1777.385821,974.5353273,1,1,,,,,,,,0.643209797,21.08976173,0.253579199,1596,,,,,71767682,915365,,,,,
10/28/20,15,1864.339867,759.8226302,,,,,,,,,,0.960078978,1.952129602,0.248595282,1338,,,,,81007458,2255661,,,,,
10/29/20,16,1802.109767,742.5848927,,,,,,,,,,0.861939007,3.172203064,0.281470388,1241,,,,,81993584,1296456,,,,,
10/30/20,18,1830.171271,1066.871112,,,,,,,,,,0.818834792,2.314350605,0.265105546,1743,,,,,79659729,1728991,,,,,
10/31/20,72,2133.751351,4571.273365,36,36,,,,,,,,0.660806568,2.439852953,0.253020585,6565,,,,,79110112,4572208,795914,,,,
11/1/20,40,2029.268371,1833.664808,,,,,,,,,,0.761393491,2.22170949,0.255950451,3017,,,,,80474724,3694466,,,,,
11/2/20,28,1791.691237,1549.186997,3,3,,,,,,,,1.409746232,5.454558372,0.236988217,2534,,,,,80328269,995257,61885,,,,
11/3/20,8,1809.67676,449.716352,,,,,,,,,,0.652478208,1.374389291,0.259700269,843,,,,,82465534,1413092,,,,,
11/4/20,4,1742.923185,429.8839301,,,,,,,,,,0.841170499,3.659090996,0.234078988,818,79.69999695,79.69999695,79.69999695,,82611491,406457,,,,,
11/5/20,11,1842.126505,829.3965701,,,,,,,,,,1.206404076,3.049982309,0.249199897,1396,,,,,80857073,2022350,,,,,
11/6/20,15,1844.634781,781.0507789,,,,,,,,,,1.412324534,2.86921072,0.276631832,1370,,,,,79930048,2062337,,,,,
11/7/20,9,1842.604934,496.6697695,,,,,,,,,,0.808369782,2.25999999,0.250916213,968,,,,,77829098,2030775,,,,,
11/8/20,15,1893.843897,801.123554,,,,,,,,,,0.813998817,2.899586916,0.282788098,1379,,,,,76342587,2827488,,,,,
11/9/20,8,1841.411202,638.5988163,,,,,,,,,,0.636600538,1.354744792,0.279130042,1202,,,,,75486292,2012213,,,,,
11/10/20,39,1899.700428,2045.880013,3,3,,,,,,,,0.807342534,6.631654263,0.258837014,3033,,,,,77001360,2916844,,,,,
11/11/20,3,1776.597093,538.1416397,,,,,,,,,,0.62847733,1.581798553,0.247649446,1021,,,,,77014349,1004421,,,,,
11/12/20,27,1899.413914,1171.18931,,,,,,,,,,0.441127017,1.524866223,0.285024643,1851,,,,,80694924,2914097,,,,,
11/13/20,22,1880.858895,1166.610798,1,1,,,,,,,,1.226570497,22.48950195,0.140206799,1849,,,,,77226209,2625585,,,,,
11/14/20,96,2145.358684,6096.967475,38,38,,,,,,,,0.706035111,4.764007568,0.220699564,9162,,,,,73189287,6446980,75859,,,,
11/15/20,13,1806.601695,788.2757254,,,,,,,,,,0.6499255,4.005259991,0.263549387,1229,,,,,79346052,1470963,,,,,
11/16/20,7,1741.896348,371.9239652,,,,,,,,,,0.624326599,0.860606551,0.299684495,668,,,,,84000441,464861,,,,,
11/17/20,13,1751.610742,660.6324694,,,,,,,,,,0.509586589,1.493466496,0.25313282,1127,,,,,82989430,615910,,,,,
11/18/20,1,1744.111421,212.930058,,,,,,,,,,0.528721438,3.089133024,0.316891402,395,,,,,85584486,499301,,,,,
11/19/20,11,1792.265037,596.557132,,,,,,,,,,0.81096368,2.317419052,0.264233679,950,,,,,81685665,1248042,,,,,
11/20/20,9,1771.878223,514.500017,,,,,,,,,,0.562624413,1.095734239,0.256560296,955,,,,,79871174,931048,,,,,
11/21/20,1,1728.983616,138.6832495,,,,,,,,,,0.766962168,1.149999976,0.293152839,286,,,,,81740927,264082,,,,,
11/22/20,25,1910.874823,1224.81726,,,,,,,,,,0.791534722,2.90780592,0.081153587,2033,,,,,80268379,3092300,,,,,
11/23/20,20,1762.667896,876.2717732,,,,,,,,,,0.987451925,2.836319685,0.249661192,1442,,,,,82809775,787839,,,,,
11/24/20,44,1898.92692,2133.005857,3,3,,,,,,,,0.811412238,2.519999981,0.248319656,3313,,,,,78952450,2906525,,,,,
11/25/20,21,1886.398279,1038.462713,,,,,,,,,,0.829014799,1.964242935,0.256448567,1681,,,,,80078195,2711716,,,,,
11/26/20,25,1860.163032,1079.042672,,,,,,,,,,0.762283987,1.473479033,0.241312891,1788,,,,,80543658,2303786,,,,,
11/27/20,21,1854.649023,1095.242254,,,,,,,,,,0.607576473,1.618888021,0.252569526,1865,,,,,80119924,2218048,,,,,
11/28/20,23,1927.245693,1357.669291,,,,,,,,,,0.609449124,2.702018976,0.203031033,2156,,,,,77844431,3346850,,,,,
11/29/20,12,1878.909535,813.8004781,,,,,,,,,,0.599132327,1.434439778,0.256235957,1437,,,,,74469591,2595275,,,,,
11/30/20,9,1804.880516,646.7659851,,,,,,,,,,0.505789912,2.456769466,0.24762255,1255,,,,,71929045,1444199,,,,,
12/1/20,11,1787.024001,807.9432064,,,,,,,,,,0.545599372,1.433080316,0.257588357,1390,,,,,78416755,1166552,,,,,
12/2/20,7,1765.139215,476.0266216,,,,,,,,,,0.731228628,1.339565277,0.252253354,904,,,,,78853852,826263,,,,,
12/3/20,2,1728.631183,304.924392,,,,,,,,,,0.702536459,5.457853317,0.248322487,668,,,,,83426565,258600,,,,,
12/4/20,10,1785.696022,531.8578551,,,,,,,,,,0.769461013,1.353394508,0.265016615,890,79.09999847,79.09999847,79.09999847,,79399267,1218388,,,,,
12/5/20,13,1749.457498,696.2407506,,,,,,,,,,0.579870589,1.650129795,0.272590578,1146,78.5,78.5,78.5,,82914250,726051,,,,,
12/6/20,17,1760.494251,726.4725313,,,,,,,,,,0.712119919,1.426362276,0.27141878,1190,,,,,83078686,957415,,,,,
12/7/20,15,1897.202384,1010.545603,,,,,,,,,,0.783226003,3.549981117,0.260108471,1786,,,,,64294801,3121027,,,,,
12/8/20,7,1713.279958,562.0028815,,,,,,,,,,0.614796241,2.332060099,0.283783734,997,,,,,84687459,210179,,,,,
12/9/20,7,1805.456623,607.1401248,,,,,,,,,,0.729506023,4.396409988,0.259776235,1170,,,,,82116332,1669012,,,,,
12/10/20,16,1776.913188,994.4269854,,,,,,,,,,0.671969056,3.301418781,0.270452082,1572,,,,,80803967,1217269,,,,,
12/11/20,88,2129.927628,6161.806279,41,41,,,,,,,,0.690171135,5.46999979,0.148976281,8532,,,,,73029598,6804251,,,,,
12/12/20,10,1879.170845,823.8904302,,,,,,,,,,0.579797923,1.884259462,0.279514343,1493,,,,,79935431,2835649,,,,,
12/13/20,10,1766.840635,763.5612336,,,,,,,,,,0.743458041,3.620392323,0.249296486,1415,,,,,82691831,1057856,,,,,
12/14/20,2,1723.384756,348.884464,,,,,,,,,,1.121502291,2.778138161,0.256909817,683,,,,,80780157,370101,,,,,
12/15/20,12,1787.637997,882.8797038,,,,,,,,,,0.841316781,1.74875164,0.246117562,1541,,,,,81982658,1387005,,,,,
12/16/20,12,1789.671089,813.6006572,,,,,,,,,,0.599728129,2.369393826,0.247767583,1390,,,,,76973501,1419182,,,,,
12/17/20,17,1819.258833,911.3575944,,,,,,,,,,0.754304501,1.595077157,0.272921413,1528,,,,,81793876,1887453,,,,,
12/18/20,9,1865.183288,745.5430322,,,,,,,,,,0.656610133,4.339553356,0.253579199,1317,,,,,77462281,2614276,,,,,
12/19/20,117,2169.002481,6226.274303,13,13,,,,,,,,0.763969057,5.25,0.031114541,10504,,,,,76089119,7422670,,,,,
12/20/20,10,1770.557735,593.8785373,,,,,,,,,,0.752874817,1.322897553,0.253579199,1051,,,,,83038599,1116685,,,,,
12/21/20,8,1749.255427,608.5274172,,,,,,,,,,1.191526924,2.364649534,0.28146404,1094,,,,,82528880,779542,,,,,
12/22/20,18,1843.048415,1137.491808,,,,,,,,,,0.394584557,2.907335997,0.242632955,1858,,,,,82164774,2263958,,,,,
12/23/20,27,1847.666278,1475.894591,,,,,,,,,,0.821183328,1.435428739,0.252550095,2335,,,,,78736285,2133430,89014,,,,
12/24/20,14,1812.711644,1823.075877,2,2,,,,,,,,0.670371565,2.968461275,0.265105546,1349,,,,,69870064,1709080,,,,,
12/25/20,11,1725.148385,619.8452073,,,,,,,,,,1.537358135,2.602564573,0.261001319,1022,,,,,83515453,398012,,,,,
12/26/20,13,1776.454916,787.3994979,,,,,,,,,,0.903499592,1.57355392,0.265376955,1339,,,,,80497782,1200351,,,,,
12/27/20,7,1727.420769,490.5740929,,,,,,,,,,0.919366041,2.46855545,0.288158178,755,,,,,84799144,425468,,,,,
12/28/20,20,1774.992562,1299.002703,,,,,,,,,,0.945270846,1.679487228,0.267599434,2201,,,,,72529288,1186872,,,240000,2760000,
12/29/20,11,2191.605462,1898.831593,,,72.67015342,126,47,,,,,0.0853931,0.491666645,0,2594,,,,,33990374,5048125,1200000,,27180000,13500000,1020000
12/30/20,14,2530.912428,1120.839425,,,78.03964194,119,59,,,,,0.532045899,1.901148081,0,1732,,,,,43583986,6729603,2820000,32220000,,,
12/31/20,28,2420.236112,2018.917528,,,86.3671875,118,61,,,,,0.529857519,1.376049399,0,3031,,,,,44802348,11398817,,27720000,,,
1/1/21,15,1842.911198,1109.069776,,,,,,,,,,0.762162147,1.533635139,0.244601995,2092,,,,,77348358,2261787,,,,,
1/2/21,10,1721.70439,539.9460075,,,,,,,,,,0.709096488,2.683813334,0.306866199,969,,,,,83142595,343508,,,,,
1/3/21,35,1891.92321,1869.256714,1,1,,,,,,,,1.500978459,3.537763357,0.242982924,2923,,,,,80247300,3037476,,,,,
1/4/21,12,1742.28324,684.1400146,,,81.49666667,125,59,,,,,0.625797558,2.635871887,0.001210762,997,,,,,82935885,967660,,,,,
1/5/21,20,2538.123222,1815.970968,,,67.06256358,116,47,,,,,0.251977057,1.449054122,6.54E-04,2671,,,,,76944875,5887431,3240000,,,,
1/6/21,3,1910.430401,1026.871645,,,71.51678909,111,47,,,,,0.419603942,1.655513167,0.002556237,992,,,,,78152092,3330379,,3840000,,,
1/7/21,15,1803.968789,963.7203758,,,73.50490998,116,54,,,,,1.05122575,2.97500205,0,1463,,,,,81374986,1645465,,,,,
1/8/21,3,1748.314966,373.4811867,,,,,,,,,,0.692179997,2.011064768,0.256473839,772,,,,,80612017,76638,302176,,,,
1/9/21,6,1714.178363,454.4196867,,,,,,,,,,0.764463609,1.518916845,0.236316115,798,,,,,81597159,224398,,,,,
1/10/21,8,1726.922717,454.2342474,,,,,,,,,,0.754644024,1.852315068,0.271783918,915,,,,,80090626,426095,,,,,
1/11/21,28,1824.117612,1320.468049,,,,,,,,,,1.026827993,20.57069016,0.250221252,2153,,,,,43173921,1964350,,,,,
1/12/21,8,1744.735085,605.8174011,,,,,,,,,,0.645428965,1.814440131,0.254049838,1076,,,,,,708003,,,,,
1/13/21,6,1733.799715,451.680427,,,,,,,,,,0.533641919,1.048219323,0.276605278,821,,,,,,534936,,,,,
1/14/21,14,1721.271457,835.4733942,,,,,,,,,,0.640846961,1.674953461,0.260062397,1446,,,,,,336656,,,,,
1/15/21,6,1704.406178,453.5920933,,,,,,,,,,0.755186113,2.681820869,0.317211092,789,,,,,,69738,,,,,
1/16/21,8,1721.711122,574.0552748,,,,,,,,,,0.734015444,2.077909708,0.291836292,1006,,,,,,343615,,,,,
1/17/21,11,1722.366681,621.0942537,,,,,,,,,,0.778218456,4.13702774,0.256020606,1082,,,,,,353991,,,,,
1/18/21,7,1735.319056,396.4914471,,,,,,,,,,0.843753863,1.654284477,0.246810436,787,,,,,,558979,,,,,
1/19/21,9,1715.557029,524.2037777,,,,,,,,,,0.988749757,1.794304013,0.297356427,930,,,,,,246216,,,,,
1/20/21,15,1790.937199,900.6298894,,,,,,,,,,0.974324338,20.41794968,0.014180064,1422,,,,,,1438795,,,,,
1/21/21,8,1736.132396,484.9037683,,,,,,,,,,1.435175841,4.724098682,0.276099086,901,,,,,,571853,,,,,
1/22/21,7,1709.660007,605.9900597,,,,,,,,,,1.201333562,1.830213666,0.249031648,957,,,,,,152887,,,,,
1/23/21,25,1779.610222,1072.646139,,,,,,,,,,0.749583348,2.971466303,0.324572295,1800,,,,,,1259956,,,,,
1/24/21,1,1704.161452,263.7041537,,,,,,,,,,0.68199611,1.99584353,0.265105546,554,,,,,,65865,,,,,
1/25/21,5,1727.04126,354.8296863,,,,,,,,,,0.994214226,3.520650625,0.045298591,623,,,,,,427972,,,,,
1/26/21,13,1778.451244,705.8223625,,,,,,,,,,0.758138422,3.125734091,0.253579199,1138,,,,,,1241612,,,,,
1/27/21,28,1798.842686,1310.736656,,,,,,,,,,0.844170712,18.7214489,0.249792889,2078,,,,,,1562393,,,,,
1/28/21,2,1716.85136,256.4797628,,,,,,,,,,0.78491232,2.403936625,0.265105546,502,,,,,,266703,,,,,
1/29/21,15,1818.335731,861.0769327,,,,,,,,,,1.058098748,2.183878183,0.311210841,1512,,,,,,1872843,,,,,
1/30/21,6,1743.656656,464.9013675,,,,,,,,,,0.775424199,3.940312624,0.246225566,892,,,,,,690934,,,,,
1/31/21,4,1720.03669,437.9983382,,,,,,,,,,0.845580411,2.833865643,0.265105546,828,,,,,,317113,,,,,
2/1/21,20,1805.032414,1210.377893,4,4,,,,,,,,0.744693568,1.869714737,0.248049587,2020,,,,,,1662299,,,,,
2/2/21,,1700.664196,251.8177285,,,,,,,,,,0.712040929,1.286875367,0.268951267,617,,,,,,10516,,,,,
2/3/21,2,1706.154462,223.5471448,,,,,,,,,,0.90971395,1.389999986,0.34108898,453,,,,,,97406,,,,,
2/4/21,3,1700.008058,239.4627908,,,,,,,,,,1.375172534,2.130000114,0.255653411,471,,,,,,130,,,,,
2/5/21,28,1811.119222,1416.131136,,,,,,,,,,0.893943221,15.08519268,0.261117101,2288,,,,,,1758631,,,,,
2/6/21,1,1710.89684,218.3718587,,,,,,,,,,1.446206723,3.390000105,0.260360509,451,,,,,,172461,,,,,
2/7/21,1,1700.022757,103.8105198,,,,,,,,,,1.237611948,2.127739429,0.326630414,232,,,,,,364,,,,,
2/8/21,9,1745.883174,658.0803103,,,,,,,,,,0.83239755,2.03168869,0.27520743,1247,,,,,,726173,,,,,
2/9/21,6,1714.586698,298.8135064,,,,,,,,,,0.654578715,1.460033298,0.259974122,537,,,,,,230860,,,,,
2/10/21,6,1713.023494,498.0759761,,,,,,,,,,0.584343246,1.328398824,0.288641065,826,,,,,,206120,,,,,
2/11/21,1,1719.890213,343.7370062,,,,,,,,,,0.579207741,1.105297327,0.270406395,674,,,,,,314795,,,,,
2/12/21,8,1712.065725,583.1665027,,,,,,,,,,0.74141264,1.150201082,0.249357164,1048,,,,,,190960,,,,,
2/13/21,7,1787.45079,483.255433,,,,,,,,,,0.450846785,1.276314855,0.252759516,865,,,,,,1384042,,,,,
2/14/21,14,1739.61964,649.1270509,,,,,,,,,,0.690166936,1.374631882,0.256709874,1187,,,,,,627044,,,,,
2/15/21,11,1735.568201,740.1448171,,,,,,,,,,0.693196769,1.285692811,0.251860082,1380,,,,,,562923,,,,,
2/16/21,2,1708.262886,347.2607578,,,,,,,,,,0.583724342,2.145473719,0.314177752,671,,,,,,130776,,,,,
2/17/21,15,1738.868247,1103.25286,2,2,,,,,,,,0.835858133,2.170547247,0.249448836,1725,,,,,,615153,,,,,
2/18/21,3,961.2626042,335.7849003,,,,,,,,,,0.525538716,1.693057418,0.250800818,597,,,,,,308212,,,,,
3/10/21,,1699.999713,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/21,,1704.268698,38.7887001,,,,,,,,,,0.592153281,0.919201016,0.265105546,84,,,,,,67563,,,,,
3/12/21,7,1768.856384,470.9084826,,,,,,,,,,0.430917869,1.070270419,0.253579199,1139,,,,,,1089759,,,,,
3/13/21,11,1743.677619,552.0264349,,,,,,,,,,0.413765776,1.392457366,0.265105546,1508,,,,,,691267,,,,,
3/14/21,7,1676.771182,495.9299307,,,,,,,,,,0.404596819,1.245800734,0.253579199,1323,,,,,,753415,,,,,
3/15/21,17,1895.860753,954.2570629,,,,,,,,,,0.413580298,0.82123512,0.253579199,1986,,,,,,2922736,77763,,,,
3/16/21,17,1804.323968,706.9643847,,,,,,,,,,0.398742588,1.026029229,0.252101421,1449,,,,,,1651086,,,,,
3/17/21,6,1760.081576,449.135848,,,,,,,,,,0.557468834,1.244085193,0.253579199,1284,,,,,,950885,,,,,
3/18/21,16,1818.053721,1213.062614,2,2,,,,,,,,0.525024716,1.431563139,0.265105546,2131,,,,,,1704086,72157,,,,
3/19/21,20,1841.48701,1062.755147,,,,,,,,,,0.392837573,1.57443583,0.253897339,2606,,,,,,2239247,,,,,
3/20/21,13,1754.599945,627.8437201,,,,,,,,,,0.398960141,1.173380017,0.253579199,1349,,,,,,864128,,,,,
3/21/21,9,1769.325997,459.8885365,,,,,,,,,,0.356939888,1.243796468,0.252534866,1309,,,,,,1097190,,,,,
3/22/21,41,1909.187499,2174.338372,3,3,,,,,,,,0.424839919,1.426758647,0.247561693,3969,,,,,,3310710,,,,,
3/23/21,14,1746.602668,684.563097,,,,,,,,,,0.371702429,1.329976797,0.248046502,1445,,,,,,737559,,,,,
3/24/21,2,1717.322509,230.4484758,,,,,,,,,,0.433055876,1.431827545,0.292666644,715,,,,,,274158,,,,,
3/25/21,16,1832.411462,1114.644998,2,2,,,,,,,,0.388482451,1.382857203,0.253579199,2419,,,,,,2095613,,,,,
3/26/21,7,1731.194372,506.5450613,,,,,,,,,,0.427512275,0.896674633,0.266794145,1239,,,,,,493702,,,,,
3/27/21,15,1775.366607,629.5156953,,,,,,,,,,0.460296449,1.13072145,0.253579199,1298,,,,,,1192793,,,,,
3/28/21,14,1815.4781,774.7971699,,,,,,,,,,0.387797695,0.938263476,0.253579199,1947,,,,,,1827616,,,,,
3/29/21,16,1765.522679,982.3173436,3,3,,,,,,,,0.551606643,1.392648339,0.265105546,1799,,,,,,1036999,,,,,
